inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.1; crossover_prob = 0.0 , 0.02998528 , 0
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.6; crossover_prob = 0.2 , 0.05224894 , 23
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.4; crossover_prob = 0.4 , 0.149834 , 23.2
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.6 , 0.03475066 , 23.2
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.5 , 0.03473576 , 23.2
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.5; crossover_prob = 1.0 , 0.03727388 , 23.2
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.8; crossover_prob = 0.9 , 0.034176319999999996 , 23.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 1.0; crossover_prob = 0.1 , 0.1526134 , 23.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.0 , 1.276836 , 23.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.0; crossover_prob = 0.6 , 0.04269502 , 23.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.2; crossover_prob = 0.1 , 0.01557682 , 23.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.3; crossover_prob = 0.8 , 0.01622656 , 23.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.8 , 0.03480246 , 23.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.4; crossover_prob = 0.6 , 1.252234 , 23.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.8 , 0.0370504 , 23.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.9 , 0.5781466 , 23.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.2; crossover_prob = 0.4 , 0.0087089 , 23.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.3; crossover_prob = 0.3 , 0.147713 , 23.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.3; crossover_prob = 0.4 , 0.01685196 , 23.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.6 , 0.04867736 , 23.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.3 , 0.5449412 , 23.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.8; crossover_prob = 0.0 , 0.5432 , 23.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.8; crossover_prob = 0.2 , 0.050688779999999996 , 23.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.9 , 0.034582 , 23.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.5 , 0.0392804 , 23.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.7; crossover_prob = 0.3 , 0.14338399999999998 , 23.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.7; crossover_prob = 0.7 , 0.540744 , 23.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.2; crossover_prob = 0.3 , 0.0091725 , 24
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.1 , 0.152258 , 24
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.1; crossover_prob = 0.7 , 0.03937786 , 24
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.1; crossover_prob = 1.0 , 0.04065898 , 24
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.2; crossover_prob = 1.0 , 0.157837 , 24
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.2 , 0.5594278 , 24
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.3; crossover_prob = 0.4 , 0.1442888 , 24.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.8 , 0.5627296 , 24.2
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.1 , 0.03306004 , 24.2
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.3; crossover_prob = 0.3 , 0.0167369 , 24.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.7 , 0.03456868 , 24.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.1 , 0.03745814 , 24.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.2; crossover_prob = 0.4 , 0.01629696 , 24.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.2; crossover_prob = 0.7 , 0.00933766 , 24.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.4; crossover_prob = 0.6 , 1.212216 , 24.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.6; crossover_prob = 0.9 , 0.0495064 , 24.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.2; crossover_prob = 0.0 , 0.16091060000000001 , 24.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.5; crossover_prob = 1.0 , 0.5538978 , 24.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.6; crossover_prob = 0.3 , 0.5610982 , 24.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.6; crossover_prob = 0.7 , 0.03622682 , 24.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.7; crossover_prob = 0.1 , 0.06917957999999999 , 24.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.0 , 0.00823758 , 25
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.5 , 0.00903596 , 25
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.6; crossover_prob = 0.8 , 0.01857642 , 25
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.8; crossover_prob = 0.7 , 1.234106 , 25
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.8 , 0.03731432 , 25.2
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.8; crossover_prob = 0.6 , 0.01647102 , 25.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.1 , 0.1480806 , 25.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.3; crossover_prob = 0.1 , 0.1726506 , 25.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.3 , 0.03515732 , 25.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.6; crossover_prob = 0.0 , 1.279304 , 25.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.8; crossover_prob = 0.6 , 0.0342766 , 25.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.2; crossover_prob = 0.8 , 0.01695724 , 25.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.3; crossover_prob = 1.0 , 0.156242 , 25.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.6; crossover_prob = 0.4 , 0.03409976 , 25.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.2 , 0.142631 , 25.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.6; crossover_prob = 0.2 , 1.186382 , 25.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.9; crossover_prob = 0.2 , 0.049218080000000004 , 25.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.1; crossover_prob = 0.5 , 0.03948696 , 26
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.5; crossover_prob = 0.7 , 1.206588 , 26
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.6; crossover_prob = 0.1 , 1.190786 , 26
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.6; crossover_prob = 0.8 , 0.0164888 , 26
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.7; crossover_prob = 0.8 , 1.153692 , 26
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.8; crossover_prob = 0.8 , 0.05033932 , 26
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.2 , 0.03347476 , 26.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.3; crossover_prob = 0.8 , 0.1460554 , 26.2
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.3 , 0.03353752 , 26.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.6; crossover_prob = 0.4 , 1.1949 , 26.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 1.0; crossover_prob = 0.7 , 0.03861088 , 26.2
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.7 , 0.03549086 , 26.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.1; crossover_prob = 0.8 , 0.01756146 , 26.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.8; crossover_prob = 0.8 , 0.03445432 , 26.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 1.0; crossover_prob = 1.0 , 0.03967026 , 26.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.2; crossover_prob = 0.5 , 0.1524094 , 26.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.7; crossover_prob = 0.7 , 0.1355446 , 26.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.8; crossover_prob = 1.0 , 1.204134 , 26.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.3 , 0.03429724 , 27
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.2 , 0.0365452 , 27
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.9 , 0.624844 , 27
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.1; crossover_prob = 0.5 , 0.04152234 , 27.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.5; crossover_prob = 1.0 , 0.1409088 , 27.2
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.6; crossover_prob = 0.5 , 0.04908312 , 27.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.8; crossover_prob = 0.1 , 1.237176 , 27.2
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.8; crossover_prob = 0.3 , 0.05035564 , 27.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.8; crossover_prob = 0.5 , 1.204722 , 27.2
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.0; crossover_prob = 0.8 , 0.00864818 , 27.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.3; crossover_prob = 1.0 , 0.01783782 , 27.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.9; crossover_prob = 0.7 , 1.346864 , 27.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.1; crossover_prob = 0.0 , 0.009160360000000001 , 27.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.0 , 0.5568082 , 27.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.4; crossover_prob = 0.9 , 0.160346 , 27.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.5; crossover_prob = 1.0 , 0.03706386 , 27.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.6; crossover_prob = 0.9 , 0.01714678 , 27.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.7; crossover_prob = 0.5 , 0.053617859999999996 , 27.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.7; crossover_prob = 0.9 , 0.05358072 , 27.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.7 , 0.1457102 , 27.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.2; crossover_prob = 0.0 , 0.016720060000000002 , 27.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.2; crossover_prob = 0.5 , 0.017727319999999998 , 27.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.3; crossover_prob = 0.1 , 0.008615320000000001 , 27.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.5 , 0.03624448 , 27.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.4; crossover_prob = 0.9 , 1.24491 , 27.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.8; crossover_prob = 0.3 , 0.5281129999999999 , 27.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.3; crossover_prob = 0.2 , 0.01573704 , 28
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.7 , 0.5814518000000001 , 28
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.2; crossover_prob = 0.0 , 0.0165251 , 28.2
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.5; crossover_prob = 0.1 , 0.05239248 , 28.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.5; crossover_prob = 0.9 , 1.186464 , 28.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.6; crossover_prob = 1.0 , 1.272592 , 28.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.2; crossover_prob = 1.0 , 0.04211498 , 28.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.3; crossover_prob = 0.1 , 0.146753 , 28.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.3; crossover_prob = 0.3 , 0.00856296 , 28.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.6; crossover_prob = 0.0 , 0.5340678 , 28.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.6; crossover_prob = 0.6 , 0.143206 , 28.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.6; crossover_prob = 1.0 , 1.190934 , 28.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.7; crossover_prob = 0.2 , 0.03441664 , 28.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.6; crossover_prob = 0.1 , 0.033008039999999995 , 28.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.7; crossover_prob = 0.3 , 1.209484 , 28.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.7; crossover_prob = 1.0 , 1.1815740000000001 , 28.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.8 , 0.1484892 , 28.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.1; crossover_prob = 0.2 , 0.00877262 , 28.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.8 , 0.5848536 , 28.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.6; crossover_prob = 0.3 , 0.04939622 , 28.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.7; crossover_prob = 0.4 , 1.274186 , 28.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.8; crossover_prob = 0.4 , 0.05111492 , 28.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.1 , 0.5861512 , 29
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.2; crossover_prob = 0.7 , 0.01737526 , 29
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.9 , 0.03578596 , 29
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.1 , 0.55813 , 29
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.5; crossover_prob = 0.2 , 0.0196946 , 29
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.6; crossover_prob = 0.5 , 0.0482096 , 29
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.6; crossover_prob = 0.4 , 0.03413264 , 29.2
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.8; crossover_prob = 0.5 , 0.05208158 , 29.2
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.1; crossover_prob = 0.9 , 0.00925728 , 29.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.2; crossover_prob = 1.0 , 0.016821 , 29.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.2; crossover_prob = 1.0 , 0.04435106 , 29.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.3; crossover_prob = 0.0 , 0.01612906 , 29.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.6; crossover_prob = 0.6 , 0.034613040000000005 , 29.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.7; crossover_prob = 0.0 , 0.5293896 , 29.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.7; crossover_prob = 0.6 , 0.03411012 , 29.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.7; crossover_prob = 0.9 , 0.5339252 , 29.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.9; crossover_prob = 0.9 , 0.05072052 , 29.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.2; crossover_prob = 0.8 , 0.04096738 , 29.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.6 , 0.5622398 , 29.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.4; crossover_prob = 1.0 , 0.1524388 , 29.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.7; crossover_prob = 0.5 , 0.01718358 , 29.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.4; crossover_prob = 0.6 , 0.1509526 , 29.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.8; crossover_prob = 0.7 , 0.5295722 , 29.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.2; crossover_prob = 0.4 , 0.1488912 , 30
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.6; crossover_prob = 0.3 , 0.04994938 , 30
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.0 , 0.04666088 , 30.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.3 , 0.5501832 , 30.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.4; crossover_prob = 0.6 , 0.04041798 , 30.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.4; crossover_prob = 1.0 , 0.040543340000000004 , 30.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.5 , 0.5540466000000001 , 30.2
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.7; crossover_prob = 0.1 , 0.0214007 , 30.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.7; crossover_prob = 0.5 , 1.252102 , 30.2
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.8; crossover_prob = 0.3 , 0.03347204 , 30.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.0; crossover_prob = 0.6 , 0.04161642 , 30.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.0; crossover_prob = 0.8 , 0.04036214 , 30.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.3; crossover_prob = 0.2 , 0.03938576 , 30.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.3; crossover_prob = 0.5 , 0.0186825 , 30.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.3; crossover_prob = 0.5 , 0.152365 , 30.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.5; crossover_prob = 0.4 , 0.0492838 , 30.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.8 , 0.5556428 , 30.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.7; crossover_prob = 0.4 , 0.6041567999999999 , 30.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.8; crossover_prob = 0.0 , 0.0327298 , 30.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.8; crossover_prob = 0.1 , 0.0348088 , 30.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.8; crossover_prob = 0.4 , 0.037202900000000004 , 30.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 1.0; crossover_prob = 0.0 , 0.0084404 , 30.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.1; crossover_prob = 0.6 , 0.00885262 , 30.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.2; crossover_prob = 1.0 , 0.0174604 , 30.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.3; crossover_prob = 0.0 , 0.00860878 , 30.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.3; crossover_prob = 0.3 , 0.0162303 , 30.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.6; crossover_prob = 0.7 , 0.05182808 , 30.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.7; crossover_prob = 0.8 , 0.03447326 , 30.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.1 , 0.03339344 , 30.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.5 , 0.5928974 , 30.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.3 , 0.03462274 , 30.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.7 , 0.555477 , 30.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.8; crossover_prob = 0.2 , 1.2946739999999999 , 30.8
