inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.1; crossover_prob = 0.2 , 1.4293188 , 0
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.5 , 0.16174056 , 102.88
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.5; crossover_prob = 0.4 , 0.012716592 , 103.04
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.3; crossover_prob = 1.0 , 0.011729656 , 103.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 1.0; crossover_prob = 0.7 , 1.2750604 , 103.84
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 1.0; crossover_prob = 1.0 , 0.55475656 , 104.04
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.0; crossover_prob = 0.0 , 0.011140372 , 104.32
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.7; crossover_prob = 0.4 , 0.1673222 , 104.48
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 1.0; crossover_prob = 0.8 , 1.3124264 , 104.64
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 1.0; crossover_prob = 0.8 , 0.56506572 , 104.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.5 , 0.01291854 , 105.44
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.9 , 0.022633316 , 105.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.7 , 0.025682596 , 105.96
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.2 , 0.024008644 , 106.08
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.5; crossover_prob = 0.0 , 0.013256568 , 106.32
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.2 , 0.052308684 , 107.12
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 1.0; crossover_prob = 0.2 , 1.2920504 , 107.24
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.2 , 0.011835856 , 107.48
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.3 , 0.012877852 , 107.68
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.5; crossover_prob = 0.7 , 0.013459944 , 107.72
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.0; crossover_prob = 0.1 , 0.015279212 , 108.04
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.3 , 0.020688996 , 108.12
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.9; crossover_prob = 0.4 , 0.6115073599999999 , 108.56
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.9; crossover_prob = 0.4 , 0.6111876 , 108.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.2 , 0.046197164 , 108.76
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.8; crossover_prob = 0.9 , 0.16799948 , 108.76
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.4 , 0.012114572 , 108.88
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 1.0; crossover_prob = 0.3 , 0.61062072 , 108.96
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.5; crossover_prob = 0.8 , 0.012343488 , 109
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.4 , 0.013748712 , 109.04
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.5; crossover_prob = 0.1 , 0.050857936 , 109.12
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.5; crossover_prob = 0.4 , 0.048639684 , 109.28
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.9; crossover_prob = 1.0 , 0.6326552 , 109.44
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.8; crossover_prob = 1.0 , 0.011465248 , 109.56
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.2 , 0.050161536 , 109.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.9; crossover_prob = 0.2 , 0.58633416 , 109.72
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.7 , 0.01085722 , 109.96
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.6 , 0.049462008 , 110.48
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.4; crossover_prob = 0.8 , 0.050179208 , 110.64
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.2 , 0.012276144 , 110.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.9; crossover_prob = 0.0 , 0.62620876 , 110.96
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.4 , 0.025241992 , 111.48
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.9 , 0.011835496000000001 , 111.64
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.0 , 0.012736684 , 112
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.4; crossover_prob = 0.1 , 0.012365584 , 112.04
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.0; crossover_prob = 0.0 , 0.012453576000000001 , 112.12
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.5; crossover_prob = 0.2 , 0.04605794 , 112.52
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.0 , 0.023408288 , 112.76
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.2 , 0.014238024 , 113.16
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.8; crossover_prob = 0.4 , 0.16710156 , 113.48
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 1.0 , 0.05071266 , 113.92
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.5; crossover_prob = 1.0 , 0.055014892 , 113.96
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.5; crossover_prob = 0.2 , 0.011725956 , 114.12
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.7 , 0.16698272 , 114.2
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.8 , 0.024006044 , 114.44
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.3 , 0.011055696 , 114.48
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.5; crossover_prob = 0.3 , 0.01281862 , 114.84
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.6 , 0.01150452 , 115.36
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.2 , 0.012960688 , 115.48
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.4; crossover_prob = 1.0 , 0.012245671999999999 , 115.64
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.8 , 0.012077416 , 115.68
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.0; crossover_prob = 0.0 , 0.049108912 , 115.92
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.5 , 0.011260612 , 116.04
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.0 , 0.050575768 , 116.2
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.2 , 0.011994648 , 116.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.3 , 0.059469512 , 116.48
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.4; crossover_prob = 0.5 , 0.012546372 , 116.96
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.0 , 0.052766032 , 117.24
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.5; crossover_prob = 0.5 , 0.045880752000000004 , 117.36
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.0 , 0.1615874 , 117.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.5 , 0.012156116 , 118.08
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.7 , 0.026311364 , 118.08
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.5 , 0.0253391 , 118.32
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.9; crossover_prob = 0.7 , 0.62187184 , 118.64
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.3 , 0.048126412 , 119.44
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.9; crossover_prob = 0.3 , 1.3774768 , 119.48
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.2 , 0.022883324 , 119.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.6 , 0.050366104 , 119.88
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.0 , 0.05058954 , 120.28
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.2 , 0.1682816 , 120.44
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.0 , 0.011842788 , 121.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.4 , 0.056064876 , 121.56
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.0 , 0.053054052 , 121.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.7 , 0.013773732 , 122.24
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.8; crossover_prob = 0.7 , 0.17937528 , 122.32
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.8 , 0.04826666 , 122.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.9; crossover_prob = 0.2 , 0.6578794 , 122.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.1 , 0.047382664 , 123
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.3 , 0.012512628 , 123.56
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.7 , 0.01213252 , 123.64
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.4 , 0.0478925 , 123.64
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.7 , 0.051216184 , 123.68
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.4 , 0.024024428 , 123.68
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.5 , 0.045521912 , 123.72
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.2 , 0.047196468 , 123.76
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 1.0 , 0.013363868 , 124.56
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.5 , 0.022244448 , 124.68
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.6 , 0.15749724 , 125
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.8; crossover_prob = 1.0 , 0.011978088 , 125.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.5 , 0.0466173 , 125.44
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 1.0; crossover_prob = 0.7 , 0.047578092 , 125.44
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.3 , 0.01156618 , 125.48
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.6; crossover_prob = 1.0 , 0.048380440000000004 , 126.52
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.1 , 0.052777948 , 126.56
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.6 , 0.024300204 , 126.88
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.9; crossover_prob = 0.4 , 1.3968099999999999 , 127.32
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.9 , 0.053065356 , 127.48
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.5 , 0.16883912 , 127.48
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.9 , 0.011100608 , 128.16
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.3 , 0.16616604 , 128.88
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 1.0 , 0.1604464 , 129
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.9; crossover_prob = 0.1 , 0.66712452 , 129.36
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.0 , 0.013069156 , 130.32
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.1 , 0.04971934 , 130.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.6 , 0.012256568 , 130.76
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.6 , 0.012605116 , 131.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.3 , 0.048135024 , 132.52
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.9 , 0.0490999 , 132.56
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.1 , 0.05124484 , 133.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.4 , 0.01110632 , 133.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.9 , 0.011750128 , 134.16
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.8 , 0.18852376 , 134.48
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 1.0 , 0.060168172 , 134.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.0 , 0.012967408 , 134.88
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.9 , 0.051540552 , 134.96
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.5 , 0.012486308 , 135.24
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.4 , 0.053103276 , 135.28
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.8 , 0.013164051999999999 , 135.48
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.9 , 0.052146188 , 135.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.9; crossover_prob = 0.0 , 0.62509488 , 136.16
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 1.0; crossover_prob = 0.7 , 0.60100364 , 136.88
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.1 , 0.01345584 , 136.96
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 1.0; crossover_prob = 1.0 , 1.29297 , 137.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.9; crossover_prob = 0.1 , 0.62080892 , 137.48
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 1.0; crossover_prob = 0.6 , 1.304906 , 137.52
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 1.0; crossover_prob = 1.0 , 1.3472188 , 137.96
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 1.0; crossover_prob = 0.5 , 0.62155428 , 138.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 1.0; crossover_prob = 0.8 , 1.2847676 , 138.36
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 1.0; crossover_prob = 0.4 , 1.31286 , 138.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 1.0; crossover_prob = 0.6 , 1.3277672 , 138.64
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.5 , 0.013934056 , 138.68
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.8; crossover_prob = 0.0 , 0.17575576 , 138.72
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.9; crossover_prob = 0.5 , 0.01198276 , 138.84
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 1.0; crossover_prob = 0.7 , 0.62335056 , 138.88
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 1.0; crossover_prob = 0.9 , 0.582108 , 139.04
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 1.0; crossover_prob = 0.3 , 0.5968808 , 139.52
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 1.0; crossover_prob = 0.1 , 0.5860226 , 139.56
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.8; crossover_prob = 1.0 , 0.055608239999999996 , 140
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.8 , 0.013525816 , 140.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.6 , 0.17703128 , 140.24
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 1.0; crossover_prob = 0.4 , 0.57773888 , 140.28
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.2 , 0.1681012 , 140.48
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.6; crossover_prob = 0.1 , 0.011694412 , 140.76
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 1.0; crossover_prob = 0.1 , 1.2518744 , 140.84
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.4 , 0.048411024 , 141.08
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.7 , 0.052076924000000004 , 141.32
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.3 , 0.011969292 , 141.32
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.9 , 0.172065 , 141.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.6 , 0.04767904 , 142.04
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.6; crossover_prob = 1.0 , 0.04658234 , 142.48
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 1.0; crossover_prob = 0.3 , 0.16510864 , 143.48
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.9 , 0.011038212 , 143.96
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.2 , 0.049234172 , 144.08
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 1.0; crossover_prob = 0.4 , 0.17260888 , 144.52
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.7 , 0.012259752 , 145.28
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.1 , 0.012602448 , 146.2
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.3 , 0.04746914 , 146.24
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.0 , 0.011029004 , 146.48
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.3 , 0.16384884 , 147.16
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.6 , 0.011292728 , 147.52
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 1.0; crossover_prob = 0.1 , 0.15897136 , 147.52
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.9; crossover_prob = 0.2 , 0.012728452 , 147.88
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.4 , 0.04446612 , 148.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.2 , 0.012193976 , 150.84
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.6 , 0.043882072 , 151.12
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.7 , 0.049616456 , 152
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.1 , 0.011426252 , 152.44
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.1 , 0.04681698 , 152.88
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.8 , 0.010822976 , 153.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 1.0; crossover_prob = 0.9 , 0.0496821 , 154.08
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 1.0; crossover_prob = 0.0 , 0.57270432 , 155.12
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.7 , 0.048157996 , 155.76
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.9 , 0.17084976 , 156.04
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.8; crossover_prob = 1.0 , 0.046735232 , 157.04
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.0 , 0.16726768 , 157.12
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.9; crossover_prob = 1.0 , 0.048438172 , 157.4
